title,id,date,bucket,confidence,num_assets,file
Creating Digital Marketing Funnel,6b4f5b3c-32d8-40de-8f28-7aedb5eaa12d,2026-07-14,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Creating_Digital_Marketing_Funnel__6b4f5b3c.md
Optimize Google Business Profile,6e857c14-d9b2-4a4a-a95c-bb3dff616e31,2024-08-15,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Optimize_Google_Business_Profile__6e857c14.md
Accounting Software Benefits,744bb209-5c95-4ec7-b184-94dd72fbf419,2024-01-11,Nivy Advisory (Tax & Accounting),6,0,Nivy_Advisory_Tax_Accounting/Accounting_Software_Benefits__744bb209.md
"Económica unitaria, ingresos y costos.",7c312845-af55-4c0f-8d95-baed4fa22fed,2024-04-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Económica_unitaria_ingresos_y_costos__7c312845.md
Manage Working Capital Efficiently,7ce77238-7b54-49f5-86a7-9574c11cb848,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Manage_Working_Capital_Efficiently__7ce77238.md
Tax Codes Inquiry,8638085b-8da6-43ba-98ae-f0b636e03f4f,2024-01-19,Nivy Advisory (Tax & Accounting),5,0,Nivy_Advisory_Tax_Accounting/Tax_Codes_Inquiry__8638085b.md
Register Company in USA,8a37e636-76e7-4911-a8ee-3db2623f5d4c,2024-02-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Register_Company_in_USA__8a37e636.md
GST Registration Documents West Bengal,8a786d2e-209d-483f-9ff9-b434a60552e3,2024-01-12,Nivy Advisory (Tax & Accounting),5,0,Nivy_Advisory_Tax_Accounting/GST_Registration_Documents_West_Bengal__8a786d2e.md
Rainwater doesn't cause typhoid.,8b913297-c592-47fa-8330-99967f90b792,2024-03-21,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Rainwater_doesnt_cause_typhoid__8b913297.md
Understanding Fear of Punishment,8c242783-5ad0-4ed9-a848-b18e8bab7091,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Understanding_Fear_of_Punishment__8c242783.md
B2B Marketplace Mission,8d273671-3fe7-41c3-9947-39f8f09b31c9,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/B2B_Marketplace_Mission__8d273671.md
Relaxing Brain for Sleep,8d71bcee-d810-45b1-a139-ff90c8d70078,2024-05-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Relaxing_Brain_for_Sleep__8d71bcee.md
Configure Koi in Odoo,8ea6eb8e-7c5e-4c5c-83c0-735c921fc7ac,2024-04-11,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Configure_Koi_in_Odoo__8ea6eb8e.md
Title: Gratitude acknowledged,9564bb72-d9ea-467d-a836-01bf61df1ff3,2024-01-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Title_Gratitude_acknowledged__9564bb72.md
Adding Catalog to LinkedIn,960027b9-4ca7-464e-b922-fd8a6a99de85,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Adding_Catalog_to_LinkedIn__960027b9.md
Use DHC securely,976cc3e7-aab7-4273-9472-4c472d1e4f5d,2024-01-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Use_DHC_securely__976cc3e7.md
MCA Form Resubmission Limits,9b4d3ec0-1023-4326-b6b7-5f8a2bb7a3e6,2024-01-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/MCA_Form_Resubmission_Limits__9b4d3ec0.md
Women Success News,9f25c17a-7a1d-4501-b145-ee0f0f70a176,2023-05-03,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Women_Success_News__9f25c17a.md
Access Rights Configuration,a4cad7f0-61dc-496c-b61c-ac2054956bb7,2024-04-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Access_Rights_Configuration__a4cad7f0.md
Register Company in USA,a5c8fa42-d8a6-42df-b9ef-9615aeb89fcb,2024-02-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Register_Company_in_USA__a5c8fa42.md
Company Types in PH,b31337b5-98d2-417e-8f86-25d30318a2c2,2024-03-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Company_Types_in_PH__b31337b5.md
Men Fear Beautiful Women,b7709817-1374-41c9-bcd4-0ce24ae4517c,2024-04-01,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Men_Fear_Beautiful_Women__b7709817.md
Model Answering Question,b800ec99-87dc-4940-b7be-0c217d97b1f8,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Model_Answering_Question__b800ec99.md
MCA Portal Rejection Causes,baf22c84-3ff3-4702-8f3b-1488efe7995c,2024-01-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/MCA_Portal_Rejection_Causes__baf22c84.md
IPL Laser Hair Removal.,bc0ae6fe-a12b-4bc9-8aa3-d05c544902b4,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/IPL_Laser_Hair_Removal__bc0ae6fe.md
India's Emotional Poverty.,bd7feb74-1474-4355-8f38-582e88874b89,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Indias_Emotional_Poverty__bd7feb74.md
Leads Visible to Assigned Users,c0b1345d-a635-4ad2-a1f3-d382ed538df8,2024-04-22,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Leads_Visible_to_Assigned_Users__c0b1345d.md
Find Govt Documents,c2883298-b63c-47b1-ada8-d398ce2bc2a2,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Find_Govt_Documents__c2883298.md
Register Company with SEC.,c7421b49-3474-4817-be99-46f5b03124c3,2024-03-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Register_Company_with_SEC__c7421b49.md
Excel to Notion Import,c78fa1cc-0236-4cb3-8857-1a3714328781,2024-01-25,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Excel_to_Notion_Import__c78fa1cc.md
PPT: Poverty Eradication Strategies,c7caa4aa-a64c-4b2c-a20f-68a8d25a4ac5,2023-08-17,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/PPT_Poverty_Eradication_Strategies__c7caa4aa.md
CBO Feature in Facebook,c872ffb7-7384-470c-87b6-4ce17fcc88e6,2024-01-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/CBO_Feature_in_Facebook__c872ffb7.md
Aadhaar Data Purchase Illegal,cb8efff1-184b-4be5-8fea-5d8fb26e2cdf,2024-04-02,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Aadhaar_Data_Purchase_Illegal__cb8efff1.md
Hide FB Ads.,d2e8c056-405b-43fa-8d9b-6a7d238eb8f0,2024-01-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Hide_FB_Ads__d2e8c056.md
Effective Business Outreach Strategies,d601ee97-2d63-42c7-abf7-62ad4657562b,2024-08-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Effective_Business_Outreach_Strategies__d601ee97.md
Extracting Data from LinkedIn,d8178b56-2fb0-42ec-8294-605f2dcef789,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Extracting_Data_from_LinkedIn__d8178b56.md
Notary Online Not Available,da2cd17f-0f88-4d6a-8a95-c0b3dfaf4b33,2024-03-24,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Notary_Online_Not_Available__da2cd17f.md
Types of US Companies,da44cc4e-b0d3-4ec6-ad52-00baf6202b08,2024-03-13,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Types_of_US_Companies__da44cc4e.md
Odoo Docs Store Module,db0005db-847c-442f-9fb9-b77dd1d32fba,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Odoo_Docs_Store_Module__db0005db.md
Easy Account Maintenance Tips,db3615a9-4916-48a3-81f4-b9024c0be310,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Easy_Account_Maintenance_Tips__db3615a9.md
EPF Return Filing Fees,ddc588c2-fc2f-4257-a568-4d4531ea774c,2024-04-06,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/EPF_Return_Filing_Fees__ddc588c2.md
Model Matchmaking Platform,df01b2f1-97de-4f4d-abfc-967a56906703,2023-07-07,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Model_Matchmaking_Platform__df01b2f1.md
Digital Marketing Company MOA,f0d1d186-1cbc-4b98-8bc0-cf1ff1e6df25,2023-08-27,Nivy Next (Digital Marketing & AI),5,0,Nivy_Next_Digital_Marketing_AI/Digital_Marketing_Company_MOA__f0d1d186.md
Midbrain Activation Explained,f650f20b-f767-4f6a-bd6b-24627cb0d9cf,2026-07-14,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Midbrain_Activation_Explained__f650f20b.md
Customer Loyalty Program Explained,f70c0efb-d54a-417a-9446-66f06bbb16a8,2024-07-29,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/Customer_Loyalty_Program_Explained__f70c0efb.md
View KPI in Odoo.,f732309c-aa63-4c2b-80ba-89a8300ac66b,2024-03-10,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/View_KPI_in_Odoo__f732309c.md
User Request: Summarize conversation,f9b1bb0d-2f62-42ad-8cac-804a916e7813,2024-01-09,Miscellaneous & Uncategorized,0,0,Miscellaneous_Uncategorized/User_Request_Summarize_conversation__f9b1bb0d.md
